"year","ff205a","ff205b","ff209a","ff209b","ff213a","ff213b","ff220a","ff220b","ff251a","ff252a","ff252b","ff254a","ff254b","ff259a","ff259b"
956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956977112799388,1.18081543526864
957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06431576978895,1.12744887191958
958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02577614507734,1.15150164223009
959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04515229989637,1.01745237969119
960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04587255563201,0.73828002076744
961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905421736451742,0.881624642496099
962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952592047746958,0.914506884251436
963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993298997859646,0.965798217194025
964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03928557199887,0.993358273615824
965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993269560694994,0.828240665284286
966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03912338351725,0.892812106989533
967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97173930341957,0.728342647879868
968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92070098305796,0.847155992258886
969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05431732546058,0.906662104546456
970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974532525170622,0.966934738481362
971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931388807292906,1.15184299375847
972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986316020804518,1.09882779286625
973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986068039498837,0.982677291973182
974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912347664014103,0.94082035600271
975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915516528950054,1.00405074906203
976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952919078604353,0.907802768920496
977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03500160254694,1.0584828158705
978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0104449761978,0.991972522416328
979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951767947362701,0.864644585180674
980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01591835854926,0.928682539964474
