"year","ff201a","ff201b","ff212a","ff212b","ff220a","ff220b","ff251a","ff254a","ff254b","ff255a","ff255b","ff259a","ff259b"
1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04536959701217,1.19336075440989
1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06549208782227,1.21054056836793
1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05932677048065,1.28673658677815
1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990278867071504,1.01318244161356
1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942743391402044,0.888822303524344
1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02845530545982,1.04561345753006
1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0734372233005,1.05988757992079
1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0958850408371,1.16919780838042
1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10479022604683,1.24620087929588
1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09392060339578,1.28992641751955
1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0413993744673,1.23997704204418
1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95729233006929,1.05134483153055
1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99616701637721,0.889847533489091
1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00102427926293,0.993638212982839
1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04679496776425,1.08511864931098
1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12328654360523,1.29369089714581
1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07056094173714,1.23562342062553
1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01543476461796,1.07100472490785
1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04841119141326,1.13268780252722
1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987132879768815,1.17318613806703
