"year","ff220a","ff220b","ff230a","ff230b","ff251a","ff256a","ff256b","ff259a","ff259b","ff263a","ff263b"
1123,NA,NA,NA,NA,NA,NA,NA,NA,0.974140048560823,NA,NA
1124,NA,NA,NA,NA,NA,NA,NA,NA,0.851327079416687,NA,NA
1125,NA,NA,NA,NA,NA,NA,NA,NA,0.89283933479405,NA,NA
1126,NA,NA,NA,NA,NA,NA,NA,NA,1.02845344523429,NA,NA
1127,NA,NA,NA,NA,NA,NA,NA,NA,1.05503956407578,NA,NA
1128,NA,NA,NA,NA,NA,NA,NA,NA,0.933551666013747,NA,NA
1129,NA,NA,NA,NA,NA,NA,NA,NA,1.03561081188834,NA,NA
1130,NA,NA,NA,NA,NA,NA,NA,NA,0.984883563614757,NA,NA
1131,NA,NA,NA,NA,NA,NA,NA,NA,1.10595639299099,NA,NA
1132,NA,NA,NA,NA,NA,NA,NA,NA,1.18392360651976,NA,NA
1133,NA,NA,NA,NA,NA,NA,NA,NA,1.14872867561888,NA,NA
1134,NA,NA,NA,NA,NA,NA,NA,NA,1.11924803511667,NA,NA
1135,NA,NA,NA,NA,NA,NA,NA,NA,1.37157767255714,NA,NA
1136,NA,NA,NA,NA,NA,NA,NA,NA,1.21296036090245,NA,NA
1137,NA,NA,NA,NA,NA,NA,NA,NA,1.18763743766212,NA,NA
1138,NA,NA,NA,NA,NA,NA,NA,NA,1.30060138967461,NA,NA
1139,NA,NA,NA,NA,NA,NA,NA,NA,1.03162843079668,NA,NA
1140,NA,NA,NA,NA,NA,NA,NA,NA,1.15504894185118,NA,NA
1141,NA,NA,NA,NA,NA,NA,NA,NA,1.19088491246882,NA,NA
1142,NA,NA,NA,NA,NA,NA,NA,NA,1.15928432765547,NA,NA
1143,NA,NA,NA,NA,NA,NA,NA,NA,1.15283776739765,NA,NA
1144,NA,NA,NA,NA,NA,NA,NA,NA,0.817100373519567,NA,NA
1145,NA,NA,NA,NA,NA,NA,NA,NA,0.986966916806175,NA,NA
1146,NA,NA,NA,NA,NA,NA,NA,NA,0.912877046598526,NA,NA
1147,NA,NA,NA,NA,NA,NA,NA,NA,1.08287213215774,NA,NA
1148,NA,NA,NA,NA,NA,NA,NA,NA,0.937934109124813,NA,NA
1149,NA,NA,NA,NA,NA,NA,NA,NA,1.21523746860922,NA,NA
1150,NA,NA,NA,NA,NA,NA,NA,NA,0.88957579672561,NA,NA
1151,NA,NA,NA,NA,NA,NA,NA,NA,0.888055355546636,NA,NA
1152,NA,NA,NA,NA,NA,NA,NA,NA,0.952438795799597,NA,NA
1153,NA,NA,NA,NA,NA,NA,NA,NA,0.954469442621878,NA,NA
1154,NA,NA,NA,NA,NA,NA,NA,NA,0.995690637335243,NA,NA
1155,NA,NA,NA,NA,NA,NA,NA,NA,0.88189842571607,NA,NA
1156,NA,NA,NA,NA,NA,NA,NA,NA,0.952019918611186,NA,NA
1157,NA,NA,NA,NA,NA,NA,NA,NA,1.02324596856407,NA,NA
1158,NA,NA,NA,NA,NA,NA,NA,NA,1.0038088652677,NA,NA
1159,NA,NA,NA,NA,NA,NA,NA,NA,1.15183699121489,NA,NA
1160,NA,NA,NA,NA,NA,NA,NA,NA,0.961426034233488,NA,NA
1161,NA,NA,NA,NA,NA,NA,NA,NA,1.05393708326855,NA,NA
1162,NA,NA,NA,NA,NA,NA,NA,NA,1.24211451143736,NA,NA
1163,NA,NA,NA,NA,NA,NA,NA,NA,0.988814409977533,NA,NA
1164,NA,NA,NA,NA,NA,NA,NA,NA,0.803638730496624,NA,NA
1165,NA,NA,NA,NA,NA,NA,NA,NA,0.981533886148605,NA,NA
1166,NA,NA,NA,NA,NA,NA,NA,NA,1.04078818611558,NA,NA
1167,NA,NA,NA,NA,NA,NA,NA,NA,1.00948025883347,NA,NA
1168,NA,NA,NA,NA,NA,NA,NA,NA,1.08915792501412,NA,NA
1169,NA,NA,NA,NA,NA,NA,NA,NA,0.913559915227771,NA,NA
1170,NA,NA,NA,NA,NA,NA,NA,NA,1.0472299321558,NA,NA
1171,NA,NA,NA,NA,NA,NA,NA,NA,1.05881600029757,NA,NA
1172,NA,NA,NA,NA,NA,NA,NA,NA,1.12526649781469,NA,NA
1173,NA,NA,NA,NA,NA,NA,NA,NA,0.960633491641224,NA,NA
1174,NA,NA,NA,NA,NA,NA,NA,NA,0.948057545674399,NA,NA
1175,NA,NA,NA,NA,NA,NA,NA,NA,0.845219505016636,NA,NA
1176,NA,NA,NA,NA,NA,NA,NA,NA,0.774997995862802,NA,NA
1177,NA,NA,NA,NA,NA,NA,NA,NA,0.841392378623231,NA,NA
1178,NA,NA,NA,NA,NA,NA,NA,NA,0.838008125311933,NA,NA
1179,NA,NA,NA,NA,NA,NA,NA,NA,0.962378788423405,NA,NA
1180,NA,NA,NA,NA,NA,NA,NA,NA,1.05380066039398,NA,NA
1181,NA,NA,NA,NA,NA,NA,NA,NA,0.919378748816189,NA,NA
1182,NA,NA,NA,NA,NA,NA,NA,NA,0.879172156246432,NA,NA
1183,NA,NA,NA,NA,NA,NA,NA,NA,1.04034460693525,NA,NA
1184,NA,NA,NA,NA,NA,NA,NA,NA,0.981110450952349,NA,NA
1185,NA,NA,NA,NA,NA,NA,NA,NA,0.985498261974463,NA,NA
1186,NA,NA,NA,NA,NA,NA,NA,NA,0.866527083945708,NA,NA
1187,NA,NA,NA,NA,NA,NA,NA,NA,0.895856322800918,NA,NA
1188,NA,NA,NA,NA,NA,NA,NA,NA,0.791617170021927,NA,NA
1189,NA,NA,NA,NA,NA,NA,NA,NA,0.614338896561215,NA,NA
1190,NA,NA,NA,NA,NA,NA,NA,NA,0.764572454464091,NA,NA
1191,NA,NA,NA,NA,NA,NA,NA,NA,0.935411128866549,NA,NA
1192,NA,NA,NA,NA,NA,NA,NA,NA,0.918786658579286,NA,NA
1193,NA,NA,NA,NA,NA,NA,NA,NA,1.04321028838256,NA,NA
1194,NA,NA,NA,NA,NA,NA,NA,NA,0.975497612204231,NA,NA
1195,NA,NA,NA,NA,NA,NA,NA,NA,0.511033784015898,NA,NA
1196,NA,NA,NA,NA,NA,NA,NA,NA,0.993564070777302,NA,NA
1197,NA,NA,NA,NA,NA,NA,NA,NA,0.804012868285143,NA,NA
1198,NA,NA,NA,NA,NA,NA,NA,NA,0.786521330890242,NA,NA
